hemisphere,schaefer_parcel_index,num_vertices,mean_ncsnr,top_snr_rank_within_hemi,in_top_snr_200,top200_token_index,dominant_roi,functional_level,dominant_overlap,all_roi_overlaps
rh,93,318,0.24184595048427582,149,False,,Unlabeled,unlabeled,0.0,[]
rh,94,254,0.3069394826889038,106,False,,Unlabeled,unlabeled,0.0,[]
rh,95,254,0.22177310287952423,167,False,,Unlabeled,unlabeled,0.0,[]
rh,96,201,0.0666218250989914,459,False,,Unlabeled,unlabeled,0.0,[]
rh,97,258,0.08835542947053909,418,False,,Unlabeled,unlabeled,0.0,[]
rh,98,478,0.12338670343160629,340,False,,Unlabeled,unlabeled,0.0,[]
rh,99,308,0.11805898696184158,352,False,,Unlabeled,unlabeled,0.0,[]
rh,100,218,0.07515376806259155,442,False,,Unlabeled,unlabeled,0.0,[]
rh,101,136,0.11595776677131653,356,False,,Unlabeled,unlabeled,0.0,[]
rh,102,352,0.06686550378799438,458,False,,Unlabeled,unlabeled,0.0,[]
rh,103,373,0.24269568920135498,147,False,,Unlabeled,unlabeled,0.0,[]
rh,104,264,0.2570330500602722,138,False,,Unlabeled,unlabeled,0.0,[]
rh,105,423,0.09360470622777939,408,False,,Unlabeled,unlabeled,0.0,[]
rh,106,453,0.09190602600574493,413,False,,Unlabeled,unlabeled,0.0,[]
rh,107,234,0.09390152245759964,406,False,,Unlabeled,unlabeled,0.0,[]
rh,108,384,0.11206453293561935,369,False,,Unlabeled,unlabeled,0.0,[]
rh,109,228,0.1327664703130722,310,False,,Unlabeled,unlabeled,0.0,[]
rh,110,435,0.09581351280212402,402,False,,Unlabeled,unlabeled,0.0,[]
rh,111,185,0.11848928034305573,349,False,,Unlabeled,unlabeled,0.0,[]
rh,112,462,0.1527266800403595,266,False,,Unlabeled,unlabeled,0.0,[]
rh,113,178,0.12716585397720337,330,False,,Unlabeled,unlabeled,0.0,[]
rh,114,248,0.12921272218227386,325,False,,Unlabeled,unlabeled,0.0,[]
rh,115,398,0.1376195102930069,298,False,,Unlabeled,unlabeled,0.0,[]
rh,116,543,0.11496531218290329,358,False,,Unlabeled,unlabeled,0.0,[]
rh,117,255,0.12572087347507477,335,False,,Unlabeled,unlabeled,0.0,[]
rh,118,304,0.12264565378427505,342,False,,Unlabeled,unlabeled,0.0,[]
rh,119,295,0.14764106273651123,275,False,,Unlabeled,unlabeled,0.0,[]
rh,120,244,0.12207570672035217,345,False,,Unlabeled,unlabeled,0.0,[]
rh,121,122,0.10319787263870239,388,False,,Unlabeled,unlabeled,0.0,[]
rh,122,387,0.10236411541700363,390,False,,Unlabeled,unlabeled,0.0,[]
rh,123,251,0.0994143933057785,398,False,,Unlabeled,unlabeled,0.0,[]
rh,124,261,0.16259263455867767,238,False,,Unlabeled,unlabeled,0.0,[]
rh,125,274,0.11407020688056946,364,False,,Unlabeled,unlabeled,0.0,[]
rh,126,182,0.08085451275110245,433,False,,Unlabeled,unlabeled,0.0,[]
rh,127,265,0.10782457888126373,381,False,,Unlabeled,unlabeled,0.0,[]
rh,128,248,0.0628751814365387,466,False,,Unlabeled,unlabeled,0.0,[]
rh,129,258,0.0664200633764267,460,False,,Unlabeled,unlabeled,0.0,[]
rh,130,291,0.10157056897878647,393,False,,Unlabeled,unlabeled,0.0,[]
rh,131,188,0.06757208704948425,456,False,,Unlabeled,unlabeled,0.0,[]
rh,132,311,0.09504001587629318,405,False,,Unlabeled,unlabeled,0.0,[]
rh,133,165,0.09993679076433182,397,False,,Unlabeled,unlabeled,0.0,[]
rh,134,359,0.04991332069039345,494,False,,Unlabeled,unlabeled,0.0,[]
rh,135,163,0.06188221648335457,472,False,,Unlabeled,unlabeled,0.0,[]
rh,136,256,0.06974786520004272,452,False,,Unlabeled,unlabeled,0.0,[]
rh,137,228,0.058578040450811386,483,False,,Unlabeled,unlabeled,0.0,[]
rh,138,323,0.12605556845664978,334,False,,Unlabeled,unlabeled,0.0,[]
rh,139,273,0.08611267805099487,425,False,,Unlabeled,unlabeled,0.0,[]
rh,140,235,0.053141068667173386,488,False,,Unlabeled,unlabeled,0.0,[]
rh,141,338,0.07392137497663498,445,False,,Unlabeled,unlabeled,0.0,[]
rh,142,228,0.07359600067138672,446,False,,Unlabeled,unlabeled,0.0,[]
rh,143,269,0.06254232674837112,469,False,,Unlabeled,unlabeled,0.0,[]
rh,144,306,0.11026845127344131,377,False,,Unlabeled,unlabeled,0.0,[]
rh,145,145,0.06213706359267235,471,False,,Unlabeled,unlabeled,0.0,[]
rh,146,320,0.06269590556621552,468,False,,Unlabeled,unlabeled,0.0,[]
rh,147,250,0.08779165893793106,420,False,,Unlabeled,unlabeled,0.0,[]
rh,148,296,0.04824649170041084,495,False,,Unlabeled,unlabeled,0.0,[]
rh,149,213,0.12692208588123322,332,False,,Unlabeled,unlabeled,0.0,[]
rh,150,335,0.07829470187425613,439,False,,Unlabeled,unlabeled,0.0,[]
rh,151,282,0.06102878600358963,478,False,,Unlabeled,unlabeled,0.0,[]
rh,152,188,0.2691316306591034,132,False,,Unlabeled,unlabeled,0.0,[]
rh,153,214,0.0510423444211483,490,False,,Unlabeled,unlabeled,0.0,[]
rh,154,116,0.1042494848370552,386,False,,Unlabeled,unlabeled,0.0,[]
rh,155,434,0.06106584146618843,476,False,,Unlabeled,unlabeled,0.0,[]
rh,156,486,0.09200391918420792,412,False,,Unlabeled,unlabeled,0.0,[]
rh,157,485,0.06968778371810913,453,False,,Unlabeled,unlabeled,0.0,[]
rh,158,364,0.054868411272764206,487,False,,Unlabeled,unlabeled,0.0,[]
rh,159,469,0.08164791017770767,432,False,,Unlabeled,unlabeled,0.0,[]
rh,160,419,0.06105035915970802,477,False,,Unlabeled,unlabeled,0.0,[]
rh,161,563,0.050996776670217514,491,False,,Unlabeled,unlabeled,0.0,[]
rh,162,391,0.1323511004447937,316,False,,Unlabeled,unlabeled,0.0,[]
rh,163,143,0.09324812889099121,409,False,,Unlabeled,unlabeled,0.0,[]
rh,164,146,0.05065339803695679,492,False,,Unlabeled,unlabeled,0.0,[]
rh,165,262,0.09558077901601791,403,False,,Unlabeled,unlabeled,0.0,[]
rh,166,459,0.0805484876036644,436,False,,Unlabeled,unlabeled,0.0,[]
rh,167,263,0.13042746484279633,321,False,,Unlabeled,unlabeled,0.0,[]
rh,168,393,0.06277836859226227,467,False,,Unlabeled,unlabeled,0.0,[]
rh,169,186,0.11866575479507446,348,False,,Unlabeled,unlabeled,0.0,[]
rh,170,452,0.08629468083381653,424,False,,Unlabeled,unlabeled,0.0,[]
rh,171,175,0.050183139741420746,493,False,,Unlabeled,unlabeled,0.0,[]
rh,172,355,0.07114998251199722,450,False,,Unlabeled,unlabeled,0.0,[]
rh,173,185,0.10076960176229477,394,False,,Unlabeled,unlabeled,0.0,[]
rh,174,181,0.12742871046066284,329,False,,Unlabeled,unlabeled,0.0,[]
rh,175,586,0.07402893900871277,444,False,,Unlabeled,unlabeled,0.0,[]
rh,176,167,0.06401591747999191,465,False,,Unlabeled,unlabeled,0.0,[]
rh,177,266,0.10663425177335739,382,False,,Unlabeled,unlabeled,0.0,[]
rh,178,249,0.06142226234078407,475,False,,Unlabeled,unlabeled,0.0,[]
rh,179,95,0.08469445258378983,426,False,,Unlabeled,unlabeled,0.0,[]
rh,180,280,0.08985422551631927,416,False,,Unlabeled,unlabeled,0.0,[]
rh,181,242,0.07844943553209305,438,False,,Unlabeled,unlabeled,0.0,[]
rh,182,456,0.0718751922249794,449,False,,Unlabeled,unlabeled,0.0,[]
rh,183,299,0.08653721958398819,422,False,,Unlabeled,unlabeled,0.0,[]
rh,184,301,0.4778825640678406,49,True,148,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-faces"",""roi"":""FFA-2"",""group"":""Face"",""level"":""high_level"",""overlap"":0.4318936877076412},{""collection"":""floc-bodies"",""roi"":""FBA-2"",""group"":""Body"",""level"":""high_level"",""overlap"":0.42857142857142855}]"
rh,185,173,0.7581679224967957,5,True,104,Body,high_level,0.9653179190751445,"[{""collection"":""floc-bodies"",""roi"":""FBA-2"",""group"":""Body"",""level"":""high_level"",""overlap"":0.9653179190751445},{""collection"":""floc-faces"",""roi"":""FFA-2"",""group"":""Face"",""level"":""high_level"",""overlap"":0.7976878612716763},{""collection"":""floc-faces"",""roi"":""FFA-1"",""group"":""Face"",""level"":""high_level"",""overlap"":0.14450867052023122},{""collection"":""floc-words"",""roi"":""VWFA-2"",""group"":""Word"",""level"":""high_level"",""overlap"":0.14450867052023122}]"
rh,186,448,0.36255505681037903,82,True,181,Word,high_level,0.5915178571428571,"[{""collection"":""floc-words"",""roi"":""VWFA-2"",""group"":""Word"",""level"":""high_level"",""overlap"":0.5915178571428571},{""collection"":""floc-bodies"",""roi"":""FBA-2"",""group"":""Body"",""level"":""high_level"",""overlap"":0.3013392857142857},{""collection"":""floc-faces"",""roi"":""FFA-2"",""group"":""Face"",""level"":""high_level"",""overlap"":0.09151785714285714}]"
rh,187,343,0.5621882677078247,26,True,125,Body,high_level,0.6618075801749271,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.6618075801749271},{""collection"":""floc-words"",""roi"":""VWFA-1"",""group"":""Word"",""level"":""high_level"",""overlap"":0.5539358600583091},{""collection"":""floc-words"",""roi"":""VWFA-2"",""group"":""Word"",""level"":""high_level"",""overlap"":0.02040816326530612}]"
rh,188,289,0.3788718283176422,75,True,174,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.17647058823529413},{""collection"":""floc-words"",""roi"":""VWFA-2"",""group"":""Word"",""level"":""high_level"",""overlap"":0.08650519031141868}]"
rh,189,411,0.5772696137428284,21,True,120,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.3746958637469586},{""collection"":""floc-words"",""roi"":""VWFA-1"",""group"":""Word"",""level"":""high_level"",""overlap"":0.0535279805352798}]"
rh,190,205,0.8820629119873047,1,True,100,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.375609756097561}]"
rh,191,294,0.7405180931091309,7,True,106,Body,high_level,1.0,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":1.0}]"
rh,192,252,0.6780449151992798,12,True,111,Body,high_level,0.996031746031746,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.996031746031746}]"
rh,193,221,0.5264740586280823,37,True,136,Body,high_level,0.9638009049773756,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.9638009049773756}]"
rh,194,213,0.3597140610218048,86,True,185,Body,high_level,0.8075117370892019,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.8075117370892019},{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.6150234741784038}]"
rh,195,286,0.3446013331413269,90,True,189,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.4125874125874126},{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.05244755244755245}]"
rh,196,197,0.4017547070980072,66,True,165,Scene,high_level,0.7157360406091371,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.7157360406091371}]"
rh,197,127,0.23834900557994843,152,False,,Unlabeled,unlabeled,0.0,[]
rh,198,208,0.30929577350616455,104,False,,Unlabeled,unlabeled,0.0,[]
rh,199,379,0.4533856213092804,56,True,155,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-places"",""roi"":""OPA"",""group"":""Scene"",""level"":""high_level"",""overlap"":0.010554089709762533}]"
rh,200,340,0.3672451674938202,78,True,177,Unlabeled,unlabeled,0.0,[]
rh,201,190,0.3450150191783905,89,True,188,Unlabeled,unlabeled,0.0,[]
rh,202,230,0.27794936299324036,123,False,,Unlabeled,unlabeled,0.0,[]
rh,203,239,0.1551164835691452,256,False,,Unlabeled,unlabeled,0.0,[]
rh,204,158,0.3640746474266052,80,True,179,Unlabeled,unlabeled,0.0,[]
rh,205,227,0.3756176233291626,77,True,176,Unlabeled,unlabeled,0.0,[]
rh,206,413,0.1356109380722046,303,False,,Unlabeled,unlabeled,0.0,[]
rh,207,251,0.27458471059799194,129,False,,Unlabeled,unlabeled,0.0,[]
rh,208,274,0.2810414433479309,119,False,,Unlabeled,unlabeled,0.0,[]
rh,209,213,0.2064795047044754,182,False,,Unlabeled,unlabeled,0.0,[]
rh,210,234,0.1880006045103073,204,False,,Unlabeled,unlabeled,0.0,[]
rh,211,253,0.1112348884344101,372,False,,Unlabeled,unlabeled,0.0,[]
rh,212,235,0.322196900844574,96,True,195,Unlabeled,unlabeled,0.0,[]
rh,213,227,0.11025375872850418,378,False,,Unlabeled,unlabeled,0.0,[]
rh,214,303,0.26000159978866577,137,False,,Unlabeled,unlabeled,0.0,[]
rh,215,222,0.3821990489959717,74,True,173,Unlabeled,unlabeled,0.0,[]
rh,216,193,0.3607761263847351,84,True,183,Unlabeled,unlabeled,0.0,[]
rh,217,286,0.3312568962574005,95,True,194,Unlabeled,unlabeled,0.0,[]
rh,218,417,0.13786019384860992,296,False,,Unlabeled,unlabeled,0.0,[]
rh,219,354,0.1265566349029541,333,False,,Unlabeled,unlabeled,0.0,[]
rh,220,310,0.24884727597236633,144,False,,Unlabeled,unlabeled,0.0,[]
rh,221,185,0.33961009979248047,91,True,190,Unlabeled,unlabeled,0.0,[]
rh,222,227,0.28214266896247864,118,False,,Unlabeled,unlabeled,0.0,[]
rh,223,189,0.20068876445293427,187,False,,Unlabeled,unlabeled,0.0,[]
rh,224,244,0.5871975421905518,20,True,119,Unlabeled,unlabeled,0.0,[]
rh,225,262,0.13462989032268524,304,False,,Unlabeled,unlabeled,0.0,[]
rh,226,308,0.255765438079834,139,False,,Unlabeled,unlabeled,0.0,[]
rh,227,291,0.36567452549934387,79,True,178,Unlabeled,unlabeled,0.0,[]
rh,228,142,0.18366341292858124,210,False,,Unlabeled,unlabeled,0.0,[]
rh,229,494,0.15353983640670776,261,False,,Unlabeled,unlabeled,0.0,[]
rh,230,177,0.27658769488334656,125,False,,Unlabeled,unlabeled,0.0,[]
rh,231,284,0.1561146080493927,253,False,,Unlabeled,unlabeled,0.0,[]
rh,232,209,0.29910972714424133,110,False,,Unlabeled,unlabeled,0.0,[]
rh,233,143,0.1982177495956421,191,False,,Unlabeled,unlabeled,0.0,[]
rh,234,330,0.13918103277683258,293,False,,Unlabeled,unlabeled,0.0,[]
rh,235,341,0.17259511351585388,225,False,,Unlabeled,unlabeled,0.0,[]
rh,236,534,0.17667828500270844,219,False,,Unlabeled,unlabeled,0.0,[]
rh,237,327,0.15464915335178375,257,False,,Unlabeled,unlabeled,0.0,[]
rh,238,336,0.17944860458374023,213,False,,Unlabeled,unlabeled,0.0,[]
rh,239,361,0.044125527143478394,498,False,,Unlabeled,unlabeled,0.0,[]
rh,240,323,0.14018870890140533,290,False,,Unlabeled,unlabeled,0.0,[]
rh,241,333,0.0938429981470108,407,False,,Unlabeled,unlabeled,0.0,[]
rh,242,172,0.3177427351474762,99,True,198,Unlabeled,unlabeled,0.0,[]
rh,243,577,0.30317944288253784,107,False,,Unlabeled,unlabeled,0.0,[]
rh,244,313,0.1381334811449051,295,False,,Unlabeled,unlabeled,0.0,[]
rh,245,284,0.5746031403541565,22,True,121,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.007042253521126761}]"
rh,246,241,0.35992905497550964,85,True,184,Unlabeled,unlabeled,0.0,[]
rh,247,295,0.704392671585083,11,True,110,Body,high_level,0.9016949152542373,"[{""collection"":""floc-bodies"",""roi"":""EBA"",""group"":""Body"",""level"":""high_level"",""overlap"":0.9016949152542373}]"
rh,248,461,0.35020217299461365,88,True,187,Unlabeled,unlabeled,0.0,[]
rh,249,292,0.45569831132888794,55,True,154,Unlabeled,unlabeled,0.0,[]
rh,250,310,0.31352847814559937,102,False,,Unlabeled,unlabeled,0.0,[]
rh,251,268,0.23317357897758484,157,False,,Unlabeled,unlabeled,0.0,[]
rh,252,203,0.522820770740509,38,True,137,Unlabeled,unlabeled,0.0,[]
rh,253,314,0.29807761311531067,111,False,,Unlabeled,unlabeled,0.0,[]
rh,254,313,0.3145205080509186,101,False,,Unlabeled,unlabeled,0.0,[]
rh,255,356,0.14585545659065247,277,False,,Unlabeled,unlabeled,0.0,[]
rh,256,226,0.33172550797462463,94,True,193,Unlabeled,unlabeled,0.0,[]
rh,257,369,0.2789575755596161,122,False,,Unlabeled,unlabeled,0.0,[]
rh,258,284,0.23945096135139465,151,False,,Unlabeled,unlabeled,0.0,[]
rh,259,254,0.2677530348300934,133,False,,Unlabeled,unlabeled,0.0,[]
rh,260,250,0.21554285287857056,176,False,,Unlabeled,unlabeled,0.0,[]
rh,261,206,0.15784738957881927,250,False,,Unlabeled,unlabeled,0.0,[]
rh,262,342,0.3161357343196869,100,True,199,Unlabeled,unlabeled,0.0,[]
rh,263,593,0.28275319933891296,117,False,,Unlabeled,unlabeled,0.0,[]
rh,264,105,0.21668758988380432,173,False,,Unlabeled,unlabeled,0.0,[]
rh,265,183,0.06697358191013336,457,False,,Unlabeled,unlabeled,0.0,[]
rh,266,219,0.1487608253955841,271,False,,Unlabeled,unlabeled,0.0,[]
rh,267,313,0.08797835558652878,419,False,,Unlabeled,unlabeled,0.0,[]
rh,268,430,0.11473342776298523,361,False,,Unlabeled,unlabeled,0.0,[]
rh,269,331,0.1482841521501541,274,False,,Unlabeled,unlabeled,0.0,[]
rh,270,447,0.12132257968187332,346,False,,Unlabeled,unlabeled,0.0,[]
rh,271,199,0.0622222013771534,470,False,,Unlabeled,unlabeled,0.0,[]
rh,272,453,0.12321885675191879,341,False,,Unlabeled,unlabeled,0.0,[]
rh,273,326,0.16061066091060638,241,False,,Unlabeled,unlabeled,0.0,[]
rh,274,227,0.1936776489019394,196,False,,Unlabeled,unlabeled,0.0,[]
rh,275,603,0.12228259444236755,343,False,,Unlabeled,unlabeled,0.0,[]
rh,276,326,0.11379243433475494,365,False,,Unlabeled,unlabeled,0.0,[]
rh,277,252,0.1422651708126068,287,False,,Unlabeled,unlabeled,0.0,[]
rh,278,286,0.15837471187114716,249,False,,Unlabeled,unlabeled,0.0,[]
rh,279,176,0.1605936586856842,242,False,,Unlabeled,unlabeled,0.0,[]
rh,280,214,0.12700247764587402,331,False,,Unlabeled,unlabeled,0.0,[]
rh,281,334,0.19004595279693604,202,False,,Unlabeled,unlabeled,0.0,[]
rh,282,341,0.16050630807876587,243,False,,Unlabeled,unlabeled,0.0,[]
rh,283,270,0.17123958468437195,228,False,,Unlabeled,unlabeled,0.0,[]
rh,284,279,0.1035592257976532,387,False,,Unlabeled,unlabeled,0.0,[]
rh,285,353,0.1610017865896225,240,False,,Unlabeled,unlabeled,0.0,[]
rh,286,292,0.11489515751600266,359,False,,Unlabeled,unlabeled,0.0,[]
rh,287,289,0.1721799373626709,226,False,,Unlabeled,unlabeled,0.0,[]
rh,288,369,0.11837806552648544,350,False,,Unlabeled,unlabeled,0.0,[]
rh,289,326,0.16472847759723663,234,False,,Unlabeled,unlabeled,0.0,[]
rh,290,516,0.1937422901391983,195,False,,Unlabeled,unlabeled,0.0,[]
rh,291,339,0.19473856687545776,194,False,,Unlabeled,unlabeled,0.0,[]
rh,292,216,0.12892164289951324,326,False,,Unlabeled,unlabeled,0.0,[]
rh,293,139,0.20353740453720093,185,False,,Unlabeled,unlabeled,0.0,[]
rh,294,247,0.20632639527320862,183,False,,Unlabeled,unlabeled,0.0,[]
rh,295,641,0.12391424179077148,339,False,,Unlabeled,unlabeled,0.0,[]
rh,296,135,0.16646285355091095,233,False,,Unlabeled,unlabeled,0.0,[]
rh,297,205,0.10267062485218048,389,False,,Unlabeled,unlabeled,0.0,[]
rh,298,286,0.1444919854402542,281,False,,Unlabeled,unlabeled,0.0,[]
rh,299,226,0.13616842031478882,301,False,,Unlabeled,unlabeled,0.0,[]
rh,300,246,0.14270785450935364,285,False,,Unlabeled,unlabeled,0.0,[]
rh,301,285,0.20104645192623138,186,False,,Unlabeled,unlabeled,0.0,[]
rh,302,222,0.11612814664840698,354,False,,Unlabeled,unlabeled,0.0,[]
rh,303,329,0.2604962885379791,136,False,,Unlabeled,unlabeled,0.0,[]
rh,304,350,0.14411664009094238,282,False,,Unlabeled,unlabeled,0.0,[]
rh,305,280,0.23324519395828247,156,False,,Unlabeled,unlabeled,0.0,[]
rh,306,210,0.20958887040615082,180,False,,Unlabeled,unlabeled,0.0,[]
rh,307,642,0.11473145335912704,362,False,,Unlabeled,unlabeled,0.0,[]
rh,308,156,0.15922604501247406,248,False,,Unlabeled,unlabeled,0.0,[]
rh,309,382,0.12520527839660645,336,False,,Unlabeled,unlabeled,0.0,[]
rh,310,433,0.08647530525922775,423,False,,Unlabeled,unlabeled,0.0,[]
rh,311,286,0.04195806011557579,499,False,,Unlabeled,unlabeled,0.0,[]
rh,312,335,0.053021252155303955,489,False,,Unlabeled,unlabeled,0.0,[]
rh,313,364,0.045883335173130035,497,False,,Unlabeled,unlabeled,0.0,[]
rh,314,288,0.06422678381204605,464,False,,Unlabeled,unlabeled,0.0,[]
rh,315,461,0.0598408579826355,480,False,,Unlabeled,unlabeled,0.0,[]
rh,316,459,0.07336030155420303,447,False,,Unlabeled,unlabeled,0.0,[]
rh,317,208,0.09059889614582062,415,False,,Unlabeled,unlabeled,0.0,[]
rh,318,538,0.06167679280042648,474,False,,Unlabeled,unlabeled,0.0,[]
rh,319,276,0.06927401572465897,454,False,,Unlabeled,unlabeled,0.0,[]
rh,320,362,0.0663377195596695,461,False,,Unlabeled,unlabeled,0.0,[]
rh,321,215,0.11484025418758392,360,False,,Unlabeled,unlabeled,0.0,[]
rh,322,504,0.08881077170372009,417,False,,Unlabeled,unlabeled,0.0,[]
rh,323,422,0.11137442290782928,371,False,,Unlabeled,unlabeled,0.0,[]
rh,324,418,0.08198080211877823,430,False,,Unlabeled,unlabeled,0.0,[]
rh,325,534,0.09725766628980637,400,False,,Unlabeled,unlabeled,0.0,[]
rh,326,402,0.047542035579681396,496,False,,Unlabeled,unlabeled,0.0,[]
rh,327,552,0.05566782131791115,485,False,,Unlabeled,unlabeled,0.0,[]
rh,328,430,0.13248223066329956,315,False,,Unlabeled,unlabeled,0.0,[]
rh,329,736,0.15969423949718475,246,False,,Unlabeled,unlabeled,0.0,[]
rh,330,184,0.03898296505212784,500,False,,Unlabeled,unlabeled,0.0,[]
rh,331,361,0.05946236103773117,481,False,,Unlabeled,unlabeled,0.0,[]
rh,332,332,0.08075748383998871,434,False,,Unlabeled,unlabeled,0.0,[]
rh,333,302,0.19038990139961243,201,False,,Unlabeled,unlabeled,0.0,[]
rh,334,500,0.08346185088157654,428,False,,Unlabeled,unlabeled,0.0,[]
rh,335,211,0.0593082457780838,482,False,,Unlabeled,unlabeled,0.0,[]
rh,336,383,0.06426790356636047,463,False,,Unlabeled,unlabeled,0.0,[]
rh,337,265,0.29788634181022644,112,False,,Unlabeled,unlabeled,0.0,"[{""collection"":""floc-bodies"",""roi"":""FBA-2"",""group"":""Body"",""level"":""high_level"",""overlap"":0.22641509433962265},{""collection"":""floc-faces"",""roi"":""FFA-2"",""group"":""Face"",""level"":""high_level"",""overlap"":0.19245283018867926}]"
rh,338,302,0.0724305808544159,448,False,,Unlabeled,unlabeled,0.0,[]
rh,339,335,0.29620811343193054,113,False,,Unlabeled,unlabeled,0.0,[]
rh,340,301,0.15579092502593994,254,False,,Unlabeled,unlabeled,0.0,[]
rh,341,278,0.07492324709892273,443,False,,Unlabeled,unlabeled,0.0,[]
rh,342,153,0.15431751310825348,259,False,,Unlabeled,unlabeled,0.0,[]
rh,343,196,0.13300083577632904,308,False,,Unlabeled,unlabeled,0.0,[]
rh,344,309,0.15953168272972107,247,False,,Unlabeled,unlabeled,0.0,[]
rh,345,198,0.2644306719303131,134,False,,Unlabeled,unlabeled,0.0,[]
rh,346,260,0.14145036041736603,288,False,,Unlabeled,unlabeled,0.0,[]
rh,347,277,0.1971941739320755,192,False,,Unlabeled,unlabeled,0.0,[]
rh,348,264,0.17441724240779877,223,False,,Unlabeled,unlabeled,0.0,[]
rh,349,226,0.1923568844795227,198,False,,Unlabeled,unlabeled,0.0,[]
rh,350,276,0.21702983975410461,171,False,,Unlabeled,unlabeled,0.0,[]
rh,351,233,0.15311388671398163,264,False,,Unlabeled,unlabeled,0.0,[]
rh,352,139,0.17807111144065857,217,False,,Unlabeled,unlabeled,0.0,[]
rh,353,202,0.19162218272686005,199,False,,Unlabeled,unlabeled,0.0,[]
rh,354,261,0.21230439841747284,178,False,,Unlabeled,unlabeled,0.0,[]
rh,355,282,0.252154678106308,140,False,,Unlabeled,unlabeled,0.0,[]
rh,356,278,0.24426093697547913,145,False,,Unlabeled,unlabeled,0.0,[]
rh,357,289,0.27492886781692505,127,False,,Unlabeled,unlabeled,0.0,[]
rh,358,243,0.49398019909858704,47,True,146,Unlabeled,unlabeled,0.0,[]
rh,359,435,0.0965101569890976,401,False,,Unlabeled,unlabeled,0.0,[]
rh,360,256,0.05829651281237602,484,False,,Unlabeled,unlabeled,0.0,[]
rh,361,497,0.17583760619163513,220,False,,Unlabeled,unlabeled,0.0,[]
rh,362,124,0.41574230790138245,62,True,161,Unlabeled,unlabeled,0.0,[]
rh,363,365,0.12793508172035217,327,False,,Unlabeled,unlabeled,0.0,[]
rh,364,110,0.22892962396144867,160,False,,Unlabeled,unlabeled,0.0,[]
rh,365,280,0.11116781830787659,373,False,,Unlabeled,unlabeled,0.0,[]
rh,366,341,0.05506175383925438,486,False,,Unlabeled,unlabeled,0.0,[]
rh,367,382,0.12400432676076889,338,False,,Unlabeled,unlabeled,0.0,[]
rh,368,372,0.08180559426546097,431,False,,Unlabeled,unlabeled,0.0,[]
rh,369,473,0.14463606476783752,280,False,,Unlabeled,unlabeled,0.0,[]
rh,370,390,0.11027329415082932,376,False,,Unlabeled,unlabeled,0.0,[]
rh,371,419,0.24199792742729187,148,False,,Unlabeled,unlabeled,0.0,[]
rh,372,274,0.1436949074268341,283,False,,Unlabeled,unlabeled,0.0,[]
rh,373,463,0.13297779858112335,309,False,,Unlabeled,unlabeled,0.0,[]
rh,374,319,0.25120121240615845,142,False,,Unlabeled,unlabeled,0.0,[]
rh,375,150,0.1483556181192398,273,False,,Unlabeled,unlabeled,0.0,[]
rh,376,353,0.19857892394065857,190,False,,Unlabeled,unlabeled,0.0,[]
rh,377,282,0.16030946373939514,244,False,,Unlabeled,unlabeled,0.0,[]
rh,378,347,0.13411837816238403,307,False,,Unlabeled,unlabeled,0.0,[]
rh,379,510,0.18683068454265594,206,False,,Unlabeled,unlabeled,0.0,[]
rh,380,288,0.2169739156961441,172,False,,Unlabeled,unlabeled,0.0,[]
rh,381,473,0.17878687381744385,215,False,,Unlabeled,unlabeled,0.0,[]
rh,382,273,0.13632705807685852,300,False,,Unlabeled,unlabeled,0.0,[]
rh,383,417,0.13970929384231567,291,False,,Unlabeled,unlabeled,0.0,[]
rh,384,289,0.21636925637722015,175,False,,Unlabeled,unlabeled,0.0,[]
rh,385,244,0.23809151351451874,154,False,,Unlabeled,unlabeled,0.0,[]
