control_replicate,control_token_index,design,dominant_overlap,dominant_roi,group_overlap__Body,group_overlap__Face,group_overlap__Scene,group_overlap__V1,group_overlap__V2,group_overlap__V3,group_overlap__V4,group_overlap__Word,hemisphere,max_off_target_overlap,mean_ncsnr,num_groups_ge_0.10,num_groups_ge_0.25,num_groups_ge_0.40,num_groups_ge_0.50,num_vertices,purity_margin,roi_overlap__floc-bodies__EBA,roi_overlap__floc-bodies__FBA-1,roi_overlap__floc-bodies__FBA-2,roi_overlap__floc-faces__FFA-1,roi_overlap__floc-faces__FFA-2,roi_overlap__floc-faces__OFA,roi_overlap__floc-places__OPA,roi_overlap__floc-places__PPA,roi_overlap__floc-places__RSC,roi_overlap__floc-words__OWFA,roi_overlap__floc-words__VWFA-1,roi_overlap__floc-words__VWFA-2,roi_overlap__floc-words__mfs-words,roi_overlap__prf-visualrois__V1d,roi_overlap__prf-visualrois__V1v,roi_overlap__prf-visualrois__V2d,roi_overlap__prf-visualrois__V2v,roi_overlap__prf-visualrois__V3d,roi_overlap__prf-visualrois__V3v,roi_overlap__prf-visualrois__hV4,schaefer_parcel_index,target_category,target_group_max_overlap,target_off_target_dual_high_overlap,target_overlap_ge_0.10,target_overlap_ge_0.25,target_overlap_ge_0.40,target_overlap_ge_0.50,top200_token_index
4,38,full,0.9536585365853658,Word,0.17073170731707318,0.17560975609756097,0.0,0.0,0.0,0.0,0.0,0.9536585365853658,lh,0.9536585365853658,0.48745402693748474,3,1,1,1,410,-0.9536585365853658,0.0024390243902439024,0.17073170731707318,,0.17560975609756097,,,,,,,0.9536585365853658,,,,,,,,,,11,Scene,0.0,False,False,False,False,False,38
4,39,full,0.6684782608695652,Body,0.6684782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lh,0.6684782608695652,0.48164424300193787,1,1,1,1,184,-0.6684782608695652,0.6684782608695652,,,,,,,,,,,,,,,,,,,,179,Scene,0.0,False,False,False,False,False,39
4,47,full,0.0,Unlabeled,0.031746031746031744,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,lh,0.23809523809523808,0.4623631536960602,1,0,0,0,252,-0.23809523809523808,,0.031746031746031744,,0.023809523809523808,,,,,,,,,0.23809523809523808,,,,,,,,3,Scene,0.0,False,False,False,False,False,47
4,58,full,0.0,Unlabeled,0.0,0.0,0.29385964912280704,0.0,0.0,0.0,0.0,0.0,lh,0.0,0.4188014268875122,1,1,0,0,228,0.29385964912280704,,,,,,,,,0.29385964912280704,,,,,,,,,,,,471,Scene,0.29385964912280704,False,True,True,False,False,58
4,65,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.3888888888888889,0.007936507936507936,0.0,0.0,lh,0.3888888888888889,0.3773611783981323,1,1,0,0,252,-0.3888888888888889,,,,,,,,,,,,,,,,0.3888888888888889,,0.007936507936507936,,,61,Scene,0.0,False,False,False,False,False,65
4,67,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lh,0.0,0.3755069971084595,0,0,0,0,255,0.0,,,,,,,,,,,,,,,,,,,,,496,Scene,0.0,False,False,False,False,False,67
4,85,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lh,0.0,0.3313343822956085,0,0,0,0,123,0.0,,,,,,,,,,,,,,,,,,,,,473,Scene,0.0,False,False,False,False,False,85
4,123,full,0.5975103734439834,V2,0.0,0.0,0.0,0.0,0.5975103734439834,0.4024896265560166,0.0,0.0,rh,0.5975103734439834,0.5699483156204224,2,2,2,1,241,-0.5975103734439834,,,,,,,,,,,,,,,,,0.5975103734439834,,0.4024896265560166,,17,Scene,0.0,False,False,False,False,False,123
4,125,full,0.6618075801749271,Body,0.6618075801749271,0.0,0.0,0.0,0.0,0.0,0.0,0.5539358600583091,rh,0.6618075801749271,0.5621882677078247,2,2,2,2,343,-0.6618075801749271,0.6618075801749271,,,,,,,,,,0.5539358600583091,0.02040816326530612,,,,,,,,,187,Scene,0.0,False,False,False,False,False,125
4,129,full,0.0,Unlabeled,0.18666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.18666666666666668,0.5526844263076782,1,0,0,0,300,-0.18666666666666668,0.18666666666666668,,,,,,,,,,,,,,,,,,,,412,Scene,0.0,False,False,False,False,False,129
4,130,full,0.9212121212121213,V1,0.0,0.0,0.0,0.9212121212121213,0.012121212121212121,0.0,0.0,0.0,rh,0.9212121212121213,0.548660159111023,1,1,1,1,165,-0.9212121212121213,,,,,,,,,,,,,,0.9212121212121213,0.06666666666666667,0.012121212121212121,,,,,36,Scene,0.0,False,False,False,False,False,130
4,134,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.4867549668874172,0.3079470198675497,0.0,0.0,rh,0.4867549668874172,0.5336077809333801,2,2,1,0,302,-0.4867549668874172,,,,,,,,,,,,,,,,0.4867549668874172,,0.3079470198675497,,,60,Scene,0.0,False,False,False,False,False,134
4,146,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.49398019909858704,0,0,0,0,243,0.0,,,,,,,,,,,,,,,,,,,,,358,Scene,0.0,False,False,False,False,False,146
4,147,full,0.0,Unlabeled,0.0,0.0,0.1398176291793313,0.0,0.0,0.0,0.0,0.3465045592705167,rh,0.3465045592705167,0.49031317234039307,2,1,0,0,329,-0.2066869300911854,,,,,,,0.1398176291793313,,,0.3465045592705167,,,,,,,,,,,34,Scene,0.1398176291793313,False,True,False,False,False,147
4,150,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.34831460674157305,0.14606741573033707,0.0,rh,0.34831460674157305,0.47259294986724854,2,1,0,0,178,-0.34831460674157305,,,,,,,,,,,,,,,,,,,0.34831460674157305,0.14606741573033707,13,Scene,0.0,False,False,False,False,False,150
4,152,full,0.6178571428571429,Face,0.0,0.6178571428571429,0.0,0.0,0.0,0.0,0.225,0.5535714285714286,rh,0.6178571428571429,0.45943668484687805,3,2,2,2,280,-0.6178571428571429,,,,,,0.6178571428571429,,,,0.5535714285714286,0.010714285714285714,,,,,,,,,0.225,15,Scene,0.0,False,False,False,False,False,152
4,162,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.4095625877380371,0,0,0,0,192,0.0,,,,,,,,,,,,,,,,,,,,,73,Scene,0.0,False,False,False,False,False,162
4,167,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.3935374617576599,0,0,0,0,434,0.0,,,,,,,,,,,,,,,,,,,,,497,Scene,0.0,False,False,False,False,False,167
4,170,full,0.0,Unlabeled,0.08759124087591241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.08759124087591241,0.38539180159568787,0,0,0,0,274,-0.08759124087591241,0.08759124087591241,,,,,,,,,,,,,,,,,,,,415,Scene,0.0,False,False,False,False,False,170
4,173,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.3821990489959717,0,0,0,0,222,0.0,,,,,,,,,,,,,,,,,,,,,215,Scene,0.0,False,False,False,False,False,173
4,174,full,0.0,Unlabeled,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.08650519031141868,rh,0.17647058823529413,0.3788718283176422,1,0,0,0,289,-0.17647058823529413,0.17647058823529413,,,,,,,,,,,0.08650519031141868,,,,,,,,,188,Scene,0.0,False,False,False,False,False,174
4,176,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.3756176233291626,0,0,0,0,227,0.0,,,,,,,,,,,,,,,,,,,,,205,Scene,0.0,False,False,False,False,False,176
4,185,full,0.8075117370892019,Body,0.8075117370892019,0.0,0.6150234741784038,0.0,0.0,0.0,0.0,0.0,rh,0.8075117370892019,0.3597140610218048,2,2,2,2,213,-0.19248826291079812,0.8075117370892019,,,,,,0.6150234741784038,,,,,,,,,,,,,,194,Scene,0.6150234741784038,True,True,True,True,True,185
4,192,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.3318817615509033,0,0,0,0,481,0.0,,,,,,,,,,,,,,,,,,,,,399,Scene,0.0,False,False,False,False,False,192
5,1,full,1.0,Body,1.0,0.05460750853242321,0.0,0.0,0.0,0.0,0.0,0.0,lh,1.0,0.7882688641548157,1,1,1,1,293,-1.0,1.0,,,,,0.05460750853242321,,,,,,,,,,,,,,,41,Scene,0.0,False,False,False,False,False,1
5,16,full,0.8321167883211679,Face,0.7664233576642335,0.8321167883211679,0.0,0.0,0.0,0.0,0.0,0.27007299270072993,lh,0.8321167883211679,0.6251530051231384,3,3,2,2,137,-0.8321167883211679,,0.7664233576642335,,0.8321167883211679,,,,,,,0.27007299270072993,,,,,,,,,,6,Scene,0.0,False,False,False,False,False,16
5,26,full,0.7528089887640449,V4,0.0,0.0,0.0,0.0,0.0,0.21348314606741572,0.7528089887640449,0.0,lh,0.7528089887640449,0.5347240567207336,2,1,1,1,178,-0.7528089887640449,,,,,,,,,,,,,,,,,,,0.21348314606741572,0.7528089887640449,9,Scene,0.0,False,False,False,False,False,26
5,27,full,0.88268156424581,Body,0.88268156424581,0.0,0.09217877094972067,0.0,0.0,0.0,0.0,0.0,lh,0.88268156424581,0.5291171669960022,1,1,1,1,358,-0.7905027932960893,0.88268156424581,,,,,,0.09217877094972067,,,,,,,,,,,,,,60,Scene,0.09217877094972067,False,False,False,False,False,27
5,31,full,0.0,Unlabeled,0.37423312883435583,0.4662576687116564,0.0,0.0,0.0,0.0,0.0,0.3098159509202454,lh,0.4662576687116564,0.514133870601654,3,3,1,0,326,-0.4662576687116564,0.37423312883435583,,,,,0.4662576687116564,,,,0.3098159509202454,0.2361963190184049,,,,,,,,,,28,Scene,0.0,False,False,False,False,False,31
5,35,full,0.0,Unlabeled,0.0,0.0,0.48863636363636365,0.0,0.0,0.0,0.0,0.0,lh,0.0,0.5053406357765198,1,1,1,0,176,0.48863636363636365,,,,,,,0.48863636363636365,,,,,,,,,,,,,,189,Scene,0.48863636363636365,False,True,True,True,False,35
5,39,full,0.6684782608695652,Body,0.6684782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lh,0.6684782608695652,0.48164424300193787,1,1,1,1,184,-0.6684782608695652,0.6684782608695652,,,,,,,,,,,,,,,,,,,,179,Scene,0.0,False,False,False,False,False,39
5,41,full,0.0,Unlabeled,0.0,0.0,0.13471502590673576,0.0,0.0,0.0,0.0,0.0,lh,0.0,0.48102566599845886,1,0,0,0,193,0.13471502590673576,,,,,,,,0.13471502590673576,,,,,,,,,,,,,18,Scene,0.13471502590673576,False,True,False,False,False,41
5,47,full,0.0,Unlabeled,0.031746031746031744,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,lh,0.23809523809523808,0.4623631536960602,1,0,0,0,252,-0.23809523809523808,,0.031746031746031744,,0.023809523809523808,,,,,,,,,0.23809523809523808,,,,,,,,3,Scene,0.0,False,False,False,False,False,47
5,49,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lh,0.0,0.45416495203971863,0,0,0,0,365,0.0,,,,,,,,,,,,,,,,,,,,,233,Scene,0.0,False,False,False,False,False,49
5,65,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.3888888888888889,0.007936507936507936,0.0,0.0,lh,0.3888888888888889,0.3773611783981323,1,1,0,0,252,-0.3888888888888889,,,,,,,,,,,,,,,,0.3888888888888889,,0.007936507936507936,,,61,Scene,0.0,False,False,False,False,False,65
5,66,full,0.0,Unlabeled,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lh,0.058823529411764705,0.3771337866783142,0,0,0,0,272,-0.058823529411764705,0.058823529411764705,,,,,,,,,,,,,,,,,,,,377,Scene,0.0,False,False,False,False,False,66
5,68,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,lh,0.03508771929824561,0.3729315996170044,0,0,0,0,171,-0.03508771929824561,,,,,,,,,,,,,,,,,,,0.03508771929824561,,15,Scene,0.0,False,False,False,False,False,68
5,84,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lh,0.0,0.3317497670650482,0,0,0,0,277,0.0,,,,,,,,,,,,,,,,,,,,,207,Scene,0.0,False,False,False,False,False,84
5,121,full,0.0,Unlabeled,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.007042253521126761,0.5746031403541565,0,0,0,0,284,-0.007042253521126761,0.007042253521126761,,,,,,,,,,,,,,,,,,,,245,Scene,0.0,False,False,False,False,False,121
5,122,full,0.0,Unlabeled,0.23013698630136986,0.01643835616438356,0.0,0.0,0.0,0.052054794520547946,0.4794520547945205,0.0,rh,0.4794520547945205,0.572909951210022,2,1,1,0,365,-0.4794520547945205,,0.23013698630136986,,0.01643835616438356,,,,,,,,,,,,,,,0.052054794520547946,0.4794520547945205,7,Scene,0.0,False,False,False,False,False,122
5,123,full,0.5975103734439834,V2,0.0,0.0,0.0,0.0,0.5975103734439834,0.4024896265560166,0.0,0.0,rh,0.5975103734439834,0.5699483156204224,2,2,2,1,241,-0.5975103734439834,,,,,,,,,,,,,,,,,0.5975103734439834,,0.4024896265560166,,17,Scene,0.0,False,False,False,False,False,123
5,134,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.4867549668874172,0.3079470198675497,0.0,0.0,rh,0.4867549668874172,0.5336077809333801,2,2,1,0,302,-0.4867549668874172,,,,,,,,,,,,,,,,0.4867549668874172,,0.3079470198675497,,,60,Scene,0.0,False,False,False,False,False,134
5,136,full,0.9638009049773756,Body,0.9638009049773756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.9638009049773756,0.5264740586280823,1,1,1,1,221,-0.9638009049773756,0.9638009049773756,,,,,,,,,,,,,,,,,,,,193,Scene,0.0,False,False,False,False,False,136
5,137,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.522820770740509,0,0,0,0,203,0.0,,,,,,,,,,,,,,,,,,,,,252,Scene,0.0,False,False,False,False,False,137
5,146,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.49398019909858704,0,0,0,0,243,0.0,,,,,,,,,,,,,,,,,,,,,358,Scene,0.0,False,False,False,False,False,146
5,147,full,0.0,Unlabeled,0.0,0.0,0.1398176291793313,0.0,0.0,0.0,0.0,0.3465045592705167,rh,0.3465045592705167,0.49031317234039307,2,1,0,0,329,-0.2066869300911854,,,,,,,0.1398176291793313,,,0.3465045592705167,,,,,,,,,,,34,Scene,0.1398176291793313,False,True,False,False,False,147
5,150,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.34831460674157305,0.14606741573033707,0.0,rh,0.34831460674157305,0.47259294986724854,2,1,0,0,178,-0.34831460674157305,,,,,,,,,,,,,,,,,,,0.34831460674157305,0.14606741573033707,13,Scene,0.0,False,False,False,False,False,150
5,154,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.45569831132888794,0,0,0,0,292,0.0,,,,,,,,,,,,,,,,,,,,,249,Scene,0.0,False,False,False,False,False,154
5,158,full,0.0,Unlabeled,0.19745222929936307,0.34394904458598724,0.0,0.0,0.0,0.0,0.0,0.3471337579617834,rh,0.3471337579617834,0.42916667461395264,3,2,0,0,314,-0.3471337579617834,0.15605095541401273,,0.19745222929936307,0.34394904458598724,,,,,,,0.18471337579617833,0.3471337579617834,,,,,,,,,4,Scene,0.0,False,False,False,False,False,158
5,170,full,0.0,Unlabeled,0.08759124087591241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.08759124087591241,0.38539180159568787,0,0,0,0,274,-0.08759124087591241,0.08759124087591241,,,,,,,,,,,,,,,,,,,,415,Scene,0.0,False,False,False,False,False,170
5,173,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.3821990489959717,0,0,0,0,222,0.0,,,,,,,,,,,,,,,,,,,,,215,Scene,0.0,False,False,False,False,False,173
5,183,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.3607761263847351,0,0,0,0,193,0.0,,,,,,,,,,,,,,,,,,,,,216,Scene,0.0,False,False,False,False,False,183
5,185,full,0.8075117370892019,Body,0.8075117370892019,0.0,0.6150234741784038,0.0,0.0,0.0,0.0,0.0,rh,0.8075117370892019,0.3597140610218048,2,2,2,2,213,-0.19248826291079812,0.8075117370892019,,,,,,0.6150234741784038,,,,,,,,,,,,,,194,Scene,0.6150234741784038,True,True,True,True,True,185
5,188,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.3450150191783905,0,0,0,0,190,0.0,,,,,,,,,,,,,,,,,,,,,201,Scene,0.0,False,False,False,False,False,188
5,192,full,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.3318817615509033,0,0,0,0,481,0.0,,,,,,,,,,,,,,,,,,,,,399,Scene,0.0,False,False,False,False,False,192
1,4,equal4,0.553921568627451,V2,0.0,0.0,0.0,0.0,0.553921568627451,0.4166666666666667,0.029411764705882353,0.0,lh,0.553921568627451,0.7592077255249023,2,2,2,1,408,-0.553921568627451,,,,,,,,,,,,,,,,,0.553921568627451,,0.4166666666666667,0.029411764705882353,13,Scene,0.0,False,False,False,False,False,4
1,17,equal4,0.7777777777777778,V1,0.0,0.0,0.0,0.7777777777777778,0.06790123456790123,0.0,0.0,0.0,lh,0.7777777777777778,0.6222882866859436,1,1,1,1,162,-0.7777777777777778,,,,,,,,,,,,,,0.7777777777777778,,0.06790123456790123,,,,,51,Scene,0.0,False,False,False,False,False,17
1,121,equal4,0.0,Unlabeled,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.007042253521126761,0.5746031403541565,0,0,0,0,284,-0.007042253521126761,0.007042253521126761,,,,,,,,,,,,,,,,,,,,245,Scene,0.0,False,False,False,False,False,121
1,124,equal4,0.5807453416149069,V2,0.0,0.0,0.0,0.059006211180124224,0.5807453416149069,0.36024844720496896,0.0,0.0,rh,0.5807453416149069,0.563030481338501,2,2,1,1,322,-0.5807453416149069,,,,,,,,,,,,,,0.059006211180124224,,0.5807453416149069,,0.36024844720496896,,,44,Scene,0.0,False,False,False,False,False,124
2,1,equal4,1.0,Body,1.0,0.05460750853242321,0.0,0.0,0.0,0.0,0.0,0.0,lh,1.0,0.7882688641548157,1,1,1,1,293,-1.0,1.0,,,,,0.05460750853242321,,,,,,,,,,,,,,,41,Scene,0.0,False,False,False,False,False,1
2,85,equal4,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lh,0.0,0.3313343822956085,0,0,0,0,123,0.0,,,,,,,,,,,,,,,,,,,,,473,Scene,0.0,False,False,False,False,False,85
2,131,equal4,0.0,Unlabeled,0.0,0.0,0.1437308868501529,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.5463010668754578,1,0,0,0,327,0.1437308868501529,,,,,,,,0.1437308868501529,,,,,,,,,,,,,8,Scene,0.1437308868501529,False,True,False,False,False,131
2,136,equal4,0.9638009049773756,Body,0.9638009049773756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.9638009049773756,0.5264740586280823,1,1,1,1,221,-0.9638009049773756,0.9638009049773756,,,,,,,,,,,,,,,,,,,,193,Scene,0.0,False,False,False,False,False,136
3,27,equal4,0.88268156424581,Body,0.88268156424581,0.0,0.09217877094972067,0.0,0.0,0.0,0.0,0.0,lh,0.88268156424581,0.5291171669960022,1,1,1,1,358,-0.7905027932960893,0.88268156424581,,,,,,0.09217877094972067,,,,,,,,,,,,,,60,Scene,0.09217877094972067,False,False,False,False,False,27
3,85,equal4,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lh,0.0,0.3313343822956085,0,0,0,0,123,0.0,,,,,,,,,,,,,,,,,,,,,473,Scene,0.0,False,False,False,False,False,85
3,129,equal4,0.0,Unlabeled,0.18666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.18666666666666668,0.5526844263076782,1,0,0,0,300,-0.18666666666666668,0.18666666666666668,,,,,,,,,,,,,,,,,,,,412,Scene,0.0,False,False,False,False,False,129
3,155,equal4,0.0,Unlabeled,0.0,0.0,0.010554089709762533,0.0,0.0,0.0,0.0,0.0,rh,0.0,0.4533856213092804,0,0,0,0,379,0.010554089709762533,,,,,,,0.010554089709762533,,,,,,,,,,,,,,199,Scene,0.010554089709762533,False,False,False,False,False,155
4,11,equal4,0.5398773006134969,V3,0.0,0.0,0.0,0.0,0.4601226993865031,0.5398773006134969,0.0,0.0,lh,0.5398773006134969,0.6668669581413269,2,2,2,1,326,-0.5398773006134969,,,,,,,,,,,,,,,,0.4601226993865031,,0.5398773006134969,,,48,Scene,0.0,False,False,False,False,False,11
4,17,equal4,0.7777777777777778,V1,0.0,0.0,0.0,0.7777777777777778,0.06790123456790123,0.0,0.0,0.0,lh,0.7777777777777778,0.6222882866859436,1,1,1,1,162,-0.7777777777777778,,,,,,,,,,,,,,0.7777777777777778,,0.06790123456790123,,,,,51,Scene,0.0,False,False,False,False,False,17
4,121,equal4,0.0,Unlabeled,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.007042253521126761,0.5746031403541565,0,0,0,0,284,-0.007042253521126761,0.007042253521126761,,,,,,,,,,,,,,,,,,,,245,Scene,0.0,False,False,False,False,False,121
4,122,equal4,0.0,Unlabeled,0.23013698630136986,0.01643835616438356,0.0,0.0,0.0,0.052054794520547946,0.4794520547945205,0.0,rh,0.4794520547945205,0.572909951210022,2,1,1,0,365,-0.4794520547945205,,0.23013698630136986,,0.01643835616438356,,,,,,,,,,,,,,,0.052054794520547946,0.4794520547945205,7,Scene,0.0,False,False,False,False,False,122
5,5,equal4,0.550314465408805,V1,0.0,0.0,0.0,0.550314465408805,0.2672955974842767,0.0,0.0,0.0,lh,0.550314465408805,0.7401266098022461,2,2,1,1,318,-0.550314465408805,,,,,,,,,,,,,,,0.550314465408805,,0.2672955974842767,,,,26,Scene,0.0,False,False,False,False,False,5
5,9,equal4,1.0,Body,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lh,1.0,0.6841720342636108,1,1,1,1,85,-1.0,1.0,,,,,,,,,,,,,,,,,,,,58,Scene,0.0,False,False,False,False,False,9
5,134,equal4,0.0,Unlabeled,0.0,0.0,0.0,0.0,0.4867549668874172,0.3079470198675497,0.0,0.0,rh,0.4867549668874172,0.5336077809333801,2,2,1,0,302,-0.4867549668874172,,,,,,,,,,,,,,,,0.4867549668874172,,0.3079470198675497,,,60,Scene,0.0,False,False,False,False,False,134
5,138,equal4,0.5953488372093023,Body,0.5953488372093023,0.4441860465116279,0.0,0.0,0.0,0.0,0.0,0.0,rh,0.5953488372093023,0.512506902217865,2,2,2,1,430,-0.5953488372093023,,,0.5953488372093023,0.14651162790697675,0.4441860465116279,,,,,,,,,,,,,,,,1,Scene,0.0,False,False,False,False,False,138
